OTUID	taxonomy	Confidence
0984051727226a32b612176a14671164	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.989932394
098c24960610f143e7b1bf23a1284efc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__uncultured_bacterium	0.745436341
098ed3954616b87e7ebd30db027a3695	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.999939398
09955676c12875dd721fe3ff45edeaa5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999985293
09c25852892900d095dffc4ed4f0c7b7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999974
09c7956c6e4c47f0d831badb54af96ab	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.861397848
09ccb9ce8dcc7f7b4f60331015f97686	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__uncultured_rumen	0.729698019
09e118b7b16133c6ac5617ad783bcc55	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.778464612
09f1db1253e873c9daa1b08ff76b61c1	d__Bacteria	0.972053747
09f1fa6f3dc87a4c9e775ec230d990ff	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.859278568
09fd9824c737c896debc3b471425bf9f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.828768003
0a018c977acabf99cf7be6c718ff4c66	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_influenzae	0.754623892
0a10868f2a4f55abd7bae11dd2530fb9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Staphylococcus_cohnii	0.723361948
0a1d38fbb013f8902a59d0e192741663	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas; s__Intestinimonas_timonensis	0.982897379
0a1f5ed70dcb37a86924dbd5fde981af	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.797952197
0a2b656f994fc7cfd4dca36fb58085f7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_salyersiae	0.914867154
0a3a5b91b652845ba4afbbaa491a339e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.999976838
0a55ab9827a6d0ebc61bbb4c07ec938c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	0.981614707
0a79402a7308825dafc93f61cbd6b70a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999437455
0a8ae6651908c1c757c32c6f6c925219	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Sporomusa	0.999996262
0a8b2c203f84a8b4831e66b753550c9c	Unassigned	0.981365248
0aa6767415c3c1d08d147c80b16ec596	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_lwoffii	0.942538201
0ac38954ca6b90705ee2a53586a53f7a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia	0.725173022
0ad9d49ab95b94673e4b633452e923f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_wittichii	0.802375419
0af38ea1354aa39be5d2dda24f190933	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured	0.940763884
0b2d74187ee30ad7d04b9f622758077a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.822252193
0b3ab4315c427a519e4f69420695b5b3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	0.888321164
0b3b38bf38109aee283e53c798db5521	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus	0.987892441
0b51633cfdd9fdfa66ef4afed21151d0	Unassigned	0.963287726
0b75b287b26e29e57b99fef760332820	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.89239247
0b783ba22ae09a5c086d75408cd43860	Unassigned	0.980857184
0b7f0e038b5f00d2a373e640999c1c93	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999997671
0b854992b691b9998410b7caeab0b0dc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.99669528
0b93befcf48fdcb8fee557c5bc8f1672	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__Veillonella_sp.	0.951504748
0b9d6ae30698fe3144a187eaaafdaef8	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila	0.999999995
0bbf49d3eff64a79a671c568daa58d6d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999739803
0bc9293b326177d3c544516ce5a679cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.8976904
0bd42b3b342fc8bf5e95c2552abf12c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.747612893
0bf0743fbbcffbbcebe02a5d565231ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_indistinctus	0.999993287
0bf3fdc74e3a32012dcab3ee6cd71369	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	0.768712941
0bfc9def2a862435b258955361e72bd4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.892343914
0c08fc2f448072cca75a02b39abb41ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.989374695
0c1dad5c586a938ece01d152ca127563	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.782643677
0c24f48de613ea0b76809395e0a2bfd6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome	0.999907664
0c2bf7abdec5609a6ddacef01857b604	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999997472
0c55e1760b988d9c53135634ea57a76c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.937163385
0c65c33993a9980a1e56937e785bd24b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Defluviitaleaceae; g__Defluviitaleaceae_UCG-011; s__uncultured_bacterium	0.999974853
0c71d264d48659c645ef5cca8a1eaa93	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.889956259
0c73e422dee03e527c532265dcb2a7a7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum; s__uncultured_bacterium	0.950913057
0c87b10deb6918d1599c5c2649be46ce	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_intestinalis	0.881275835
0c9c30daa33fa9e7bf855f68155fa148	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__unidentified	0.72788514
0ca1de0b0d71831974a9aa9516f27dfc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999999109
0ca26ab8479e83811bbe36b7969e2823	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.999930777
0cb10daaa4a3bc640681469c9d761331	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.999913822
0cb2d26adb89b05e7be2792c5cdc3cb3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.999748271
0cbc1ecf7d86e6f3be3f0fe0d58e8fbe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999996
0cccf478f062d8a5b953d7f9701634c3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalitalea; s__uncultured_bacterium	0.98392019
0cce7982066124071e6a9861ef7a3a61	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999975789
0cdbe4a79d56f6081bec08b57b345d6f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999996
0ce0443eb9dbc8679558c978108b5208	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	1
0ce5297e3bb7920b9b1e3bf996ede120	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.997606035
0cf1af40e6edfff60294cf2575912e0d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.726088312
0cf5633d0acee262e87da3db80a9baaf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.998352266
0cfbf2c298bbf47dcdfd95540fcaeb63	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.999943828
0d1169aa7909f089ccc9f8d884819796	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999868
0d1557a4c2d24ddab2bbf40f6c6a7f2f	d__Bacteria	0.917895984
0d1c39644bdf6d6982888e3f445128f7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.717112001
0d29df19970ea905afe22be7949d0b3d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii	0.815873677
0d48c8542f1fc2f1f82d3292f6af0cf5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.809693921
0d6141c08adc6b98b75cd2ab3e6b208d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Rickettsiella; s__uncultured_Diplorickettsia	0.934109539
0d76332a136dc63425db51afd65fc710	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999999521
0d8501b9e1e4fb0ee833387c23e5de33	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.851995279
0d9857b8fcc62be1053ffaa57691b89e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	1
0da1f0ddcbc7abf71ed6879542e2ffe4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.986852943
0dbabe178803ec54c0089f6a5ad8f222	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.930016756
0dde7d59cbf754200c224c0f0ac16a18	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__uncultured_Verrucomicrobia	0.996181874
0e00171aa07e9b9575d2f731021726d8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Pygmaiobacter; s__uncultured_bacterium	0.726802638
0e007cf7218c7361e9a0dc97fcc6ee3b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.994888367
0e04fddc88cd2a2a4d42704b82c71c58	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.999999135
0e14e7ab105745ef2ef0891bd05831eb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.969317895
0e25a8418769d8efc4d0a482ab521480	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.998912307
0e25b3a4f0cb6a402e5a0bffa209acde	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.999128182
0e33f641c1c840587cab3fcb9e203b15	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999883375
0e3cfed7a36a27de2ebfefc0592db89a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.992292975
0e7258af622b570166c60df6846b2406	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.986034001
0e8170ec4f020054ac7bb71e37053f60	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999913
0e91baca2c8c38c9765886586fc2138b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.9999564
0e98d9f807010e5b4d082738224f5787	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.997033313
0ec0989f587f966ab2a86a714ff38840	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.999999537
0ec296418d8cc2cf9ff123dc3e2a0c90	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.997007609
0ec319e2f1d917376d0dd82a56293558	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.997485851
0ece5179cd0cb0615c39eda8801ff731	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum; s__uncultured_bacterium	0.833253512
0ed0787a3da623908d4a2aa8d6508f81	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.99999194
0eedd7d3275113c78f144705c646d816	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales	0.999676917
0ef6bf259b4b03dac4a39ad8932c618d	Unassigned	0.97757517
0ef8a96546b44b6f525f635d0d38dcf1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_bacterium	0.954643694
0efb7b4f37e28c955033f499c281960f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Williamsia	0.999968223
0f0869cb6e59977e6e633e6dcf2cb09d	d__Bacteria	0.958202388
0f12b454dbdd42f01dad4d27b5e3beba	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.952679581
0f130a5abfeb5986c1afb81783200d52	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.99999988
0f20a6be9786d9c81a2eada297ade5fc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.793687354
0f4013b00115275df5e0ab6306716e8e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999099
0f45b96953db5b0b58e2138aee3ed697	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.999692935
0f46fe53a2a8c8982830b4a562c4d940	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter	0.780823346
0f5ebfab011a658c325eecc9e6246d86	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999998081
0f5ec2347c76a78fb6bf1a9fc3139081	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999642
0f611932cbc63791e27a5f01188d3a7d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.70921607
0f6fbcd7be4c9b4035486c2d716f004a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	0.835099889
0f9e0b304e40dab697a912a6c2627c96	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.999999285
0fae5e3b85a90de0e3a400c51f02603e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__endosymbionts; s__primary_endosymbiont	0.990524961
0fb3cb77b4faa6c5c0c0751df79bc499	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales; s__uncultured_bacterium	0.823173634
0fb561ddc383d75d46e76a98763d5b8a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured	0.999999856
0fb65b97cfcb0d59dfb10e73fc2e6e32	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.997908442
0fd27b83707067ed757bd57003750993	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	0.999019137
0fd9f0008c9176fc33a79e3f464c2de9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Pygmaiobacter; s__uncultured_bacterium	0.904797738
0fdeb708011cec79dbffe02cc8df3eca	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome	0.999262681
0ff14a5f96cb9a5039f6b057f2484348	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.7706791
0ff9547cec04cca6f105d73c8942a436	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_Firmicutes	0.740276544
101115b2728c2c096a6e97638e8d2bec	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Breznakia; s__uncultured_bacterium	0.993170568
101637aba474a6614786486ad42acb11	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	1
1022625f50664466f3f838919a566dad	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.985441137
103252931e92d89b07b732404884cfd6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.951998195
104f537496b13aa1b1195d65cf815447	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome	0.997806001
105aae6f257ecc959b1a4a83746f4545	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter_trogontum	0.705095643
1063f326a0349dd2a13ded07a41ee397	Unassigned	0.984587677
106c4558d54b7826743ecd7b451a10df	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.999999957
10a1d6aca37e59eb2c03aef5c355783f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	0.99999994
10d392c91d6e587b11851433220f7e23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.997110156
113bf1dfceb7c4f03c6e422aa76ac9f7	Unassigned	0.921006656
1155303604ecdfb534c2a638a5902425	d__Bacteria; p__Firmicutes; c__Clostridia	0.999676134
115cb0d9c309cca73c79f1088c3c1b49	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__Ruminococcaceae_bacterium	0.999720911
117397f7b0462e9eda329acd6ed901f9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	0.960019944
1175758be44e7fb0b236d786c3b632d6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.885656134
117f4de8ac3f6d92dba883074d282a37	Unassigned	0.943359915
119031158e28d5d4be3d1dfd57e5f20e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.778749716
11b0a779a44e1a94c4cac403db593242	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter; s__Coprobacter_fastidiosus	0.949506241
11bfc96f0075c89ae4fb95a82f7e0618	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.791127688
11cdd7b22699fdf6ffd39b79e820de14	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.700164528
11f0f73b243683210f36052fe91746b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Rickettsiella	0.93078062
